1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,75776,0.714094901193,2.6415627226,470.459,33.844,211.195,10.442,1.13117045028,8.86983703036
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,76800,0.714094901193,2.6415627226,470.459,33.844,211.195,10.442,1.15125934059,8.86983703036
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,77824,0.714094901193,2.68212485869,470.459,33.844,211.195,10.442,1.1713482309,9.1793230398
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,72704,0.715500631103,2.5601581816,470.459,33.844,211.195,10.442,1.09099266966,9.98707619108
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,78848,0.725461107004,2.46186778077,470.459,33.844,211.195,10.442,1.1713482309,9.1793230398
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,79872,0.733635589942,2.50143231879,470.459,33.844,211.195,10.442,1.1914371212,9.1793230398
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,80896,0.733635589942,2.50143231879,470.459,33.844,211.195,10.442,1.20922192302,9.48880904923
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,73728,0.740255115437,2.5601581816,470.459,33.844,211.195,10.442,1.11108155997,9.98707619108
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,74752,0.740255115437,2.60113185637,470.459,33.844,211.195,10.442,1.11108155997,9.98707619108
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,81920,0.743014850853,2.53791748282,470.459,33.844,211.195,10.442,1.20922192302,9.48880904923
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,82944,0.755162773802,2.57452655246,470.459,33.844,211.195,10.442,1.20922192302,9.48880904923
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,83968,0.765249984693,2.61097265761,470.459,33.844,211.195,10.442,1.22894556109,9.79829505867
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,84992,0.765249984693,2.61097265761,470.459,33.844,211.195,10.442,1.24866919917,9.79829505867
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,86016,0.788926985518,2.64633656868,470.459,33.844,211.195,10.442,1.26839283724,10.1077810681
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,87040,0.788926985518,2.6846444051,470.459,33.844,211.195,10.442,1.26839283724,10.1077810681
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,88064,0.811625113515,2.54692713434,470.459,33.844,211.195,10.442,1.28811647531,10.1077810681
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,89088,0.811625113515,2.54692713434,470.459,33.844,211.195,10.442,1.32756375146,10.4172670775
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,90112,0.811625113515,2.58195456418,470.459,33.844,211.195,10.442,1.32756375146,10.4172670775
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,91136,0.829829280634,2.61402284631,470.459,33.844,211.195,10.442,1.32756375146,10.4172670775
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,92160,0.829829280634,2.64763393772,470.459,33.844,211.195,10.442,1.34260013719,10.726753087
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,93184,0.829829280634,2.64763393772,470.459,33.844,211.195,10.442,1.34260013719,10.726753087
1,16,144.501,8.972,53.273,39.922,241,-65,65,5.32050261845,0.05,0.00103332748538,0.000336,0.000519,13,2147483647,2147483647,2147483647,2147483647,2147483647,237.396,96.558,178.894,51.851,1887,11.0198830025,0.0575,0.000367849112426,3E-05,0.001099,94208,0.844178560454,2.68110926155,470.459,33.844,211.195,10.442,1.3380773497,9.65670920936
